s,P_1
1.48699099099099,9440.56763544055
1.48999299299299,9437.16123655474
1.49299499499499,9433.76678223293
1.495996996997,9430.38421124051
1.498998998999,9427.01346274797
1.502001001001,9423.65447632774
1.505003003003,9420.30719195095
1.508005005005,9416.97154998436
1.51100700700701,9413.64749118714
1.51400900900901,9410.3349567079
1.51701101101101,9407.03388808148
1.52001301301301,9403.74422722606
1.52301501501502,9400.46591644005
1.52601701701702,9397.19889839913
1.52901901901902,9393.94311615331
1.53202102102102,9390.69851312399
1.53502302302302,9387.46503310102
1.53802502502502,9384.24262023991
1.54102702702703,9381.03121905885
1.54402902902903,9377.83077443598
1.54703103103103,9374.64123160656
1.55003303303303,9371.46253616017
1.55303503503503,9368.29463403797
1.55603703703704,9365.13747152997
1.55903903903904,9361.9909952723
1.56204104104104,9358.8551522446
1.56504304304304,9355.72988976724
1.56804504504504,9352.61515549881
1.57104704704705,9349.51089743342
1.57404904904905,9346.41706389814
1.57705105105105,9343.33360355045
1.58005305305305,9340.26046537566
1.58305505505505,9337.19759868443
1.58605705705706,9334.14495311021
1.58905905905906,9331.10247860684
1.59206106106106,9328.07012544602
1.59506306306306,9325.04784421492
1.59806506506506,9322.03558581375
1.60106706706707,9319.03330145337
1.60406906906907,9316.04094265293
1.60707107107107,9313.05846123748
1.61007307307307,9310.08580933569
1.61307507507507,9307.12293937751
1.61607707707708,9304.16980409188
1.61907907907908,9301.22635650449
1.62208108108108,9298.29254993547
1.62508308308308,9295.36833799721
1.62808508508508,9292.45367459214
1.63108708708709,9289.54851391052
1.63408908908909,9286.65281042828
1.63709109109109,9283.76651890487
1.64009309309309,9280.88959438109
1.64309509509509,9278.02199217702
1.6460970970971,9275.1636678899
1.6490990990991,9272.31457739204
1.6521011011011,9269.47467682877
1.6551031031031,9266.64392261637
1.65810510510511,9263.82227144009
1.66110710710711,9261.00968025209
1.66410910910911,9258.20610626947
1.66711111111111,9255.4115069723
1.67011311311311,9252.62584010163
1.67311511511511,9249.84906365762
1.67611711711712,9247.0811358975
1.67911911911912,9244.32201533378
1.68212112112112,9241.57166073225
1.68512312312312,9238.83003111021
1.68812512512513,9236.09708573453
1.69112712712713,9233.3727841198
1.69412912912913,9230.65708602659
1.69713113113113,9227.94995145953
1.70013313313313,9225.25134066559
1.70313513513513,9222.56121413226
1.70613713713714,9219.87953258577
1.70913913913914,9217.20625698938
1.71214114114114,9214.54134854159
1.71514314314314,9211.8847686745
1.71814514514515,9209.23647905199
1.72114714714715,9206.59644156811
1.72414914914915,9203.96461834538
1.72715115115115,9201.34097173309
1.73015315315315,9198.72546430572
1.73315515515515,9196.11805886122
1.73615715715716,9193.51871841944
1.73915915915916,9190.92740622051
1.74216116116116,9188.34408572323
1.74516316316316,9185.76872060351
1.74816516516517,9183.20127475276
1.75116716716717,9180.64171227638
1.75416916916917,9178.0899974922
1.75717117117117,9175.54609492892
1.76017317317317,9173.00996932463
1.76317517517517,9170.48158562529
1.76617717717718,9167.96090898326
1.76917917917918,9165.44790475575
1.77218118118118,9162.94253850343
1.77518318318318,9160.44477598895
1.77818518518519,9157.95458317548
1.78118718718719,9155.47192622528
1.78418918918919,9152.9967714983
1.78719119119119,9150.52908555076
1.79019319319319,9148.06883513374
1.7931951951952,9145.61598719184
1.7961971971972,9143.17050886174
1.7991991991992,9140.73236747088
1.8022012012012,9138.30153053614
1.8052032032032,9135.8779657624
1.80820520520521,9133.46164104134
1.81120720720721,9131.05252444999
1.81420920920921,9128.65058424955
1.81721121121121,9126.25578888398
1.82021321321321,9123.86810697882
1.82321521521522,9121.4875073398
1.82621721721722,9119.1139589517
1.82921921921922,9116.74743097698
1.83222122122122,9114.38789275463
1.83522322322322,9112.03531379887
1.83822522522523,9109.68966379795
1.84122722722723,9107.35091261295
1.84422922922923,9105.01903027655
1.84723123123123,9102.69398699186
1.85023323323323,9100.37575313121
1.85323523523524,9098.06429923501
1.85623723723724,9095.75959601053
1.85923923923924,9093.46161433081
1.86224124124124,9091.17032523345
1.86524324324324,9088.88569991954
1.86824524524525,9086.60770975246
1.87124724724725,9084.3363262568
1.87424924924925,9082.07152111726
1.87725125125125,9079.81326617754
1.88025325325325,9077.56153343921
1.88325525525526,9075.31629506068
1.88625725725726,9073.0775233561
1.88925925925926,9070.84519079429
1.89226126126126,9068.61926999769
1.89526326326326,9066.39973374132
1.89826526526527,9064.18655495172
1.90126726726727,9061.9797067059
1.90426926926927,9059.7791622304
1.90727127127127,9057.58489490015
1.91027327327327,9055.39687823757
1.91327527527528,9053.21508591152
1.91627727727728,9051.03949173629
1.91927927927928,9048.87006967067
1.92228128128128,9046.70679381691
1.92528328328328,9044.54963841981
1.92828528528529,9042.39857786572
1.93128728728729,9040.25358668162
1.93428928928929,9038.11463953412
1.93729129129129,9035.98171122857
1.94029329329329,9033.85477670812
1.9432952952953,9031.73381105278
1.9462972972973,9029.61878947851
1.9492992992993,9027.50968733632
1.9523013013013,9025.40648011137
1.9553033033033,9023.30914342203
1.95830530530531,9021.21765301906
1.96130730730731,9019.13198478468
1.96430930930931,9017.05211473172
1.96731131131131,9014.97801900275
1.97031331331331,9012.90967386918
1.97331531531532,9010.84705573047
1.97631731731732,9008.79014111324
1.97931931931932,9006.73890667043
1.98232132132132,9004.69332918049
1.98532332332332,9002.65338554653
1.98832532532533,9000.61905279552
1.99132732732733,8998.59030807743
1.99432932932933,8996.56712866447
1.99733133133133,8994.54949195028
2.00033333333333,8992.5373754491
2.00333533533534,8990.530756795
2.00633733733734,8988.52961374112
2.00933933933934,8986.53392415887
2.01234134134134,8984.54366603713
2.01534334334334,8982.55881748152
2.01834534534535,8980.57935671365
2.02134734734735,8978.60526207032
2.02434934934935,8976.63651200281
2.02735135135135,8974.67308507612
2.03035335335335,8972.71495996824
2.03335535535536,8970.76211546941
2.03635735735736,8968.81453048139
2.03935935935936,8966.87218401676
2.04236136136136,8964.9350551982
2.04536336336336,8963.00312325774
2.04836536536537,8961.07636753611
2.05136736736737,8959.15476748201
2.05436936936937,8957.23830265143
2.05737137137137,8955.32695270697
2.06037337337337,8953.42069741709
2.06337537537538,8951.51951665554
2.06637737737738,8949.62339040061
2.06937937937938,8947.73229873448
2.07238138138138,8945.84622184255
2.07538338338338,8943.96514001281
2.07838538538539,8942.08903363516
2.08138738738739,8940.21788320077
2.08438938938939,8938.35166930144
2.08739139139139,8936.49037262894
2.09039339339339,8934.63397397443
2.0933953953954,8932.78245422774
2.0963973973974,8930.93579437687
2.0993993993994,8929.09397550724
2.1024014014014,8927.25697880116
2.1054034034034,8925.42478553721
2.10840540540541,8923.59737708959
2.11140740740741,8921.77473492756
2.11440940940941,8919.95684061484
2.11741141141141,8918.14367580899
2.12041341341341,8916.33522226085
2.12341541541542,8914.53146181395
2.12641741741742,8912.7323764039
2.12941941941942,8910.93794805788
2.13242142142142,8909.148158894
2.13542342342342,8907.36299112077
2.13842542542543,8905.58242703653
2.14142742742743,8903.80644902889
2.14442942942943,8902.03503957418
2.14743143143143,8900.26818123689
2.15043343343343,8898.50585666914
2.15343543543544,8896.74804861011
2.15643743743744,8894.99473988552
2.15943943943944,8893.24591340713
2.16244144144144,8891.50155217213
2.16544344344344,8889.76163926266
2.16844544544545,8888.0261578453
2.17144744744745,8886.29509117055
2.17444944944945,8884.56842257225
2.17745145145145,8882.84613546716
2.18045345345345,8881.12821335439
2.18345545545546,8879.41463981492
2.18645745745746,8877.7053985111
2.18945945945946,8876.00047318613
2.19246146146146,8874.2998476636
2.19546346346346,8872.60350584698
2.19846546546547,8870.91143171913
2.20146746746747,8869.22360934183
2.20446946946947,8867.5400228553
2.20747147147147,8865.86065647771
2.21047347347347,8864.18549450473
2.21347547547548,8862.51452130903
2.21647747747748,8860.84772133985
2.21947947947948,8859.1850791225
2.22248148148148,8857.52657925793
2.22548348348348,8855.87220642226
2.22848548548549,8854.22194536635
2.23148748748749,8852.57578091529
2.23448948948949,8850.93369796805
2.23749149149149,8849.29568149695
2.24049349349349,8847.66171654724
2.2434954954955,8846.0317882367
2.2464974974975,8844.40588175518
2.2494994994995,8842.78398236416
2.2525015015015,8841.16607539635
2.2555035035035,8839.55214625523
2.25850550550551,8837.94218041466
2.26150750750751,8836.33616341843
2.26450950950951,8834.7340808799
2.26751151151151,8833.13591848152
2.27051351351351,8831.54166197445
2.27351551551552,8829.95129717817
2.27651751751752,8828.36480998005
2.27951951951952,8826.78218633495
2.28252152152152,8825.20341226485
2.28552352352352,8823.62847385842
2.28852552552553,8822.05735727063
2.29152752752753,8820.4900487224
2.29452952952953,8818.92653450015
2.29753153153153,8817.36680095546
2.30053353353353,8815.81083450469
2.30353553553554,8814.25862162857
2.30653753753754,8812.71014887185
2.30953953953954,8811.16540284289
2.31254154154154,8809.62437021335
2.31554354354354,8808.08703771777
2.31854554554555,8806.55339215319
2.32154754754755,8805.02342037886
2.32454954954955,8803.49710931579
2.32755155155155,8801.97444594647
2.33055355355355,8800.45541731445
2.33355555555556,8798.94001052402
2.33655755755756,8797.42821273986
2.33955955955956,8795.92001118666
2.34256156156156,8794.41539314883
2.34556356356356,8792.91434597007
2.34856556556557,8791.41685705311
2.35156756756757,8789.92291385935
2.35456956956957,8788.43250390849
2.35757157157157,8786.9456147782
2.36057357357357,8785.46223410383
2.36357557557558,8783.98234957805
2.36657757757758,8782.50594895051
2.36957957957958,8781.03302002752
2.37258158158158,8779.56355067177
2.37558358358358,8778.09752880193
2.37858558558559,8776.63494239238
2.38158758758759,8775.17577947292
2.38458958958959,8773.72002812836
2.38759159159159,8772.26767649832
2.39059359359359,8770.81871277682
2.3935955955956,8769.37312521205
2.3965975975976,8767.93090210601
2.3995995995996,8766.49203181422
2.4026016016016,8765.05650274546
2.4056036036036,8763.62430336138
2.40860560560561,8762.19542217626
2.41160760760761,8760.76984775673
2.41460960960961,8759.34756872144
2.41761161161161,8757.92857374077
2.42061361361361,8756.51285153654
2.42361561561562,8755.10039088175
2.42661761761762,8753.69118060025
2.42961961961962,8752.28520956648
2.43262162162162,8750.8824667052
2.43562362362362,8749.48294099117
2.43862562562563,8748.08662144888
2.44162762762763,8746.69349715232
2.44462962962963,8745.30355722465
2.44763163163163,8743.91679083794
2.45063363363363,8742.5331872129
2.45363563563564,8741.15273561862
2.45663763763764,8739.77542537229
2.45963963963964,8738.40124583894
2.46264164164164,8737.03018643117
2.46564364364364,8735.66223660887
2.46864564564565,8734.29738587901
2.47164764764765,8732.93562379533
2.47464964964965,8731.57693995809
2.47765165165165,8730.22132401383
2.48065365365365,8728.86876565512
2.48365565565566,8727.51925462026
2.48665765765766,8726.17278069309
2.48965965965966,8724.82933370272
2.49266166166166,8723.48890352326
2.49566366366366,8722.15148007358
2.49866566566567,8720.81705331709
2.50166766766767,8719.48561326147
2.50466966966967,8718.15714995844
2.50767167167167,8716.83165350353
2.51067367367367,8715.50911403581
2.51367567567568,8714.18952173768
2.51667767767768,8712.87286683463
2.51967967967968,8711.55913959499
2.52268168168168,8710.24833032974
2.52568368368368,8708.9404293922
2.52868568568569,8707.6354271779
2.53168768768769,8706.33331412426
2.53468968968969,8705.03408071043
2.53769169169169,8703.73771745702
2.54069369369369,8702.44421492593
2.5436956956957,8701.15356372005
2.5466976976977,8699.86575448311
2.5496996996997,8698.58077789942
2.5527017017017,8697.29862469367
2.5557037037037,8696.01928563069
2.55870570570571,8694.74275151531
2.56170770770771,8693.469013192
2.56470970970971,8692.19806154483
2.56771171171171,8690.92988749712
2.57071371371371,8689.6644820113
2.57371571571572,8688.4018360887
2.57671771771772,8687.14194076932
2.57971971971972,8685.88478713163
2.58272172172172,8684.63036629237
2.58572372372372,8683.37866940634
2.58872572572573,8682.12968766622
2.59172772772773,8680.88341230234
2.59472972972973,8679.63983458248
2.59773173173173,8678.39894581171
2.60073373373373,8677.16073733217
2.60373573573574,8675.92520052283
2.60673773773774,8674.69232679939
2.60973973973974,8673.462107614
2.61274174174174,8672.23453445512
2.61574374374374,8671.0095988473
2.61874574574575,8669.78729235099
2.62174774774775,8668.5676065624
2.62474974974975,8667.35053311324
2.62775175175175,8666.13606367058
2.63075375375375,8664.92418993666
2.63375575575576,8663.7149036487
2.63675775775776,8662.50819657871
2.63975975975976,8661.30406053332
2.64276176176176,8660.1024873536
2.64576376376376,8658.90346891486
2.64876576576577,8657.70699712651
2.65176776776777,8656.51306393185
2.65476976976977,8655.3216613079
2.65777177177177,8654.13278126523
2.66077377377377,8652.9464158478
2.66377577577578,8651.76255713277
2.66677777777778,8650.58119723031
2.66977977977978,8649.40232828346
2.67278178178178,8648.22594246798
2.67578378378378,8647.05203199212
2.67878578578579,8645.88058909648
2.68178778778779,8644.71160605387
2.68478978978979,8643.54507516912
2.68779179179179,8642.3809887789
2.69079379379379,8641.21933925161
2.6937957957958,8640.06011898713
2.6967977977978,8638.90332041676
2.6997997997998,8637.74893600299
2.7028018018018,8636.59695823935
2.7058038038038,8635.44737965028
2.70880580580581,8634.30019279094
2.71180780780781,8633.15539024709
2.71480980980981,8632.01296463488
2.71781181181181,8630.87290860074
2.72081381381381,8629.73521482124
2.72381581581582,8628.59987600287
2.72681781781782,8627.46688488195
2.72981981981982,8626.33623422446
2.73282182182182,8625.20791682587
2.73582382382382,8624.08192551102
2.73882582582583,8622.95825313396
2.74182782782783,8621.8368925778
2.74482982982983,8620.71783675456
2.74783183183183,8619.60107860505
2.75083383383383,8618.48661109868
2.75383583583584,8617.37442723335
2.75683783783784,8616.2645200353
2.75983983983984,8615.15688255897
2.76284184184184,8614.05150788685
2.76584384384384,8612.94838912933
2.76884584584585,8611.84751942461
2.77184784784785,8610.74889193848
2.77484984984985,8609.65249986426
2.77785185185185,8608.55833642262
2.78085385385385,8607.46639486144
2.78385585585586,8606.37666845573
2.78685785785786,8605.28915050738
2.78985985985986,8604.20383434518
2.79286186186186,8603.12071332455
2.79586386386386,8602.03978082749
2.79886586586587,8600.96103026241
2.80186786786787,8599.88445506401
2.80486986986987,8598.81004869316
2.80787187187187,8597.73780463676
2.81087387387387,8596.6677164076
2.81387587587588,8595.59977754426
2.81687787787788,8594.53398161095
2.81987987987988,8593.47032219744
2.82288188188188,8592.40879291884
2.82588388388388,8591.34938741559
2.82888588588589,8590.29209935323
2.83188788788789,8589.23692242234
2.83488988988989,8588.18385033841
2.83789189189189,8587.1328768417
2.84089389389389,8586.08399569713
2.8438958958959,8585.03720069417
2.8468978978979,8583.99248564667
2.8498998998999,8582.94984439282
2.8529019019019,8581.90927079497
2.8559039039039,8580.87075873953
2.85890590590591,8579.83430213687
2.86190790790791,8578.79989492117
2.86490990990991,8577.76753105033
2.86791191191191,8576.73720450587
2.87091391391391,8575.70890929275
2.87391591591592,8574.68263943933
2.87691791791792,8573.65838899722
2.87991991991992,8572.63615204118
2.88292192192192,8571.61592266899
2.88592392392392,8570.59769500136
2.88892592592593,8569.58146318182
2.89192792792793,8568.56722137656
2.89492992992993,8567.55496377443
2.89793193193193,8566.54468458669
2.90093393393393,8565.53637804703
2.90393593593594,8564.53003841139
2.90693793793794,8563.52565995786
2.90993993993994,8562.5232369866
2.91294194194194,8561.5227638197
2.91594394394394,8560.52423480113
2.91894594594595,8559.52764429657
2.92194794794795,8558.53298669333
2.92494994994995,8557.54025640028
2.92795195195195,8556.54944784772
2.93095395395395,8555.56055548725
2.93395595595596,8554.57357379171
2.93695795795796,8553.58849725509
2.93995995995996,8552.60532039238
2.94296196196196,8551.62403773949
2.94596396396396,8550.64464385319
2.94896596596597,8549.66713331096
2.95196796796797,8548.69150071089
2.95496996996997,8547.71774067165
2.95797197197197,8546.74584783229
2.96097397397397,8545.77581685226
2.96397597597598,8544.80764241121
2.96697797797798,8543.84131920896
2.96997997997998,8542.87684196537
2.97298198198198,8541.91420542027
2.97598398398398,8540.95340433335
2.97898598598599,8539.99443348409
2.98198798798799,8539.03728767162
2.98498998998999,8538.08196171469
2.98799199199199,8537.12845045152
2.99099399399399,8536.17674873975
2.993995995996,8535.22685145635
2.996997997998,8534.27875349747
3,8533.33244977844
